id;idversion_init;idversion_end;file;begin_line;end_line;rule;ruleset;package;class;function;priority;violation;violation_nonumbers;version_init;version_end;date_init;data_end
261;1;0;upload\admin\controller\localisation\currency.php;270;410;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationCurrency;;3;The method getForm() has 141 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
268;1;0;upload\admin\controller\localisation\geo_zone.php;113;262;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationGeoZone;;3;The method getList() has 150 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
272;1;20;upload\admin\controller\localisation\geo_zone.php;264;372;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationGeoZone;;3;The method getForm() has 109 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;3.0.0.0;2013-04-28;2017-06-19
279;1;0;upload\admin\controller\localisation\language.php;113;265;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationLanguage;;3;The method getList() has 153 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
283;1;0;upload\admin\controller\localisation\language.php;267;438;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationLanguage;;3;The method getForm() has 172 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
292;1;0;upload\admin\controller\localisation\length_class.php;113;265;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationLengthClass;;3;The method getList() has 153 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
302;1;0;upload\admin\controller\localisation\order_status.php;113;259;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationOrderStatus;;3;The method getList() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
310;1;0;upload\admin\controller\localisation\return_action.php;113;259;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationReturnAction;;3;The method getList() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
318;1;0;upload\admin\controller\localisation\return_reason.php;113;259;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationReturnReason;;3;The method getList() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
326;1;0;upload\admin\controller\localisation\return_status.php;113;259;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationReturnStatus;;3;The method getList() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
334;1;0;upload\admin\controller\localisation\stock_status.php;113;259;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationStockStatus;;3;The method getList() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
342;1;0;upload\admin\controller\localisation\tax_class.php;113;259;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationTaxClass;;3;The method getList() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
346;1;20;upload\admin\controller\localisation\tax_class.php;261;372;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationTaxClass;;3;The method getForm() has 112 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;3.0.0.0;2013-04-28;2017-06-19
353;1;0;upload\admin\controller\localisation\tax_rate.php;113;274;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationTaxRate;;3;The method getList() has 162 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
357;1;0;upload\admin\controller\localisation\tax_rate.php;276;404;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationTaxRate;;3;The method getForm() has 129 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
364;1;0;upload\admin\controller\localisation\weight_class.php;113;265;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationWeightClass;;3;The method getList() has 153 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
374;1;0;upload\admin\controller\localisation\zone.php;113;265;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationZone;;3;The method getList() has 153 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getList() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;;2013-04-28;
378;1;20;upload\admin\controller\localisation\zone.php;267;376;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerLocalisationZone;;3;The method getForm() has 110 lines of code. Current threshold is set to 100. Avoid really long methods.;The method getForm() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;3.0.0.0;2013-04-28;2017-06-19
397;1;17;upload\admin\controller\module\featured.php;5;126;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerModuleFeatured;;3;The method index() has 122 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
418;1;17;upload\admin\controller\payment\authorizenet_aim.php;5;168;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentAuthorizenetAim;;3;The method index() has 164 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
423;1;17;upload\admin\controller\payment\bank_transfer.php;5;136;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentBankTransfer;;3;The method index() has 132 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
428;1;17;upload\admin\controller\payment\cheque.php;5;123;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentCheque;;3;The method index() has 119 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
431;1;17;upload\admin\controller\payment\cod.php;5;110;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentCod;;3;The method index() has 106 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
436;1;17;upload\admin\controller\payment\klarna_account.php;6;168;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentKlarnaAccount;;3;The method index() has 163 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
439;1;17;upload\admin\controller\payment\klarna_account.php;170;309;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentKlarnaAccount;;3;The method validate() has 140 lines of code. Current threshold is set to 100. Avoid really long methods.;The method validate() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
443;1;17;upload\admin\controller\payment\klarna_invoice.php;5;167;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentKlarnaInvoice;;3;The method index() has 163 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
450;1;17;upload\admin\controller\payment\liqpay.php;5;151;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentLiqPay;;3;The method index() has 147 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
455;1;8;upload\admin\controller\payment\moneybookers.php;5;172;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentMoneyBookers;;3;The method index() has 168 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.1.0;2013-04-28;2014-11-30
460;1;17;upload\admin\controller\payment\nochex.php;5;161;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentNOCHEX;;3;The method index() has 157 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
465;1;17;upload\admin\controller\payment\paymate.php;5;147;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPayMate;;3;The method index() has 143 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
470;1;17;upload\admin\controller\payment\paypoint.php;5;142;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPayPoint;;3;The method index() has 138 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
475;1;17;upload\admin\controller\payment\payza.php;5;139;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPayza;;3;The method index() has 135 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
480;1;17;upload\admin\controller\payment\perpetual_payments.php;5;145;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPerpetualPayments;;3;The method index() has 141 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
485;1;17;upload\admin\controller\payment\pp_pro.php;5;167;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPPPro;;3;The method index() has 163 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
490;1;7;upload\admin\controller\payment\pp_pro_uk.php;5;182;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPPProUK;;3;The method index() has 178 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.0.0;2013-04-28;2014-10-01
495;1;17;upload\admin\controller\payment\pp_standard.php;5;211;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentPPStandard;;3;The method index() has 207 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
500;1;7;upload\admin\controller\payment\sagepay.php;5;156;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentSagepay;;3;The method index() has 152 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.0.0.0;2013-04-28;2014-10-01
505;1;17;upload\admin\controller\payment\sagepay_direct.php;5;150;ExcessiveMethodLength;Code Size Rules;#NAME?;ControllerPaymentSagepayDirect;;3;The method index() has 146 lines of code. Current threshold is set to 100. Avoid really long methods.;The method index() has  lines of code. Current threshold is set to . Avoid really long methods.;1.5.5.1;2.3.0.0;2013-04-28;2016-07-30
